epoch,loss,violation_rate,mean_margin,p10_margin,mean_pos_sim,mean_max_neg_sim
1,8.699024200439453,0.7883332967758179,-0.17852924764156342,-0.6602582931518555,0.4663922190666199,0.6449214816093445
2,8.698397636413574,0.8533333539962769,-0.08703850209712982,-0.20485469698905945,0.7116544246673584,0.7986930012702942
3,8.696846008300781,0.8700000047683716,-0.07338226586580276,-0.17343641817569733,0.779861330986023,0.8532434701919556
4,8.694786071777344,0.9009999632835388,-0.0623772069811821,-0.14378856122493744,0.8331298828125,0.8955069780349731
5,8.686554908752441,0.8903332948684692,-0.04560671001672745,-0.11039580404758453,0.8704184293746948,0.9160252213478088
6,8.668006896972656,0.8423333168029785,-0.038197048008441925,-0.09796254336833954,0.895966112613678,0.9341632127761841
7,8.634215354919434,0.8880000114440918,-0.0372929684817791,-0.08635475486516953,0.9069974422454834,0.9442905187606812
8,8.544087409973145,0.8686666488647461,-0.03082061931490898,-0.07504136115312576,0.9202086329460144,0.9510293006896973
9,8.491226196289062,0.8903332948684692,-0.031954895704984665,-0.07435326278209686,0.9241313338279724,0.9560861587524414
10,8.449707984924316,0.8533333539962769,-0.022579215466976166,-0.05921166017651558,0.9301559329032898,0.952735185623169
11,8.359088897705078,0.840666651725769,-0.023568125441670418,-0.060914479196071625,0.9368360042572021,0.960404098033905
12,8.349502563476562,0.8286666870117188,-0.024197163060307503,-0.06532903015613556,0.9322226643562317,0.9564197659492493
13,8.296555519104004,0.8676666617393494,-0.02919003553688526,-0.07274287939071655,0.9261121153831482,0.9553021788597107
14,8.339828491210938,0.8619999885559082,-0.027370883151888847,-0.0723809227347374,0.9249345660209656,0.9523054361343384
15,8.228727340698242,0.8349999785423279,-0.027537234127521515,-0.07334952056407928,0.9208055138587952,0.9483427405357361
16,8.225011825561523,0.8700000047683716,-0.029295476153492928,-0.07534073293209076,0.9161586761474609,0.9454541206359863
17,8.183981895446777,0.8713333010673523,-0.031218621879816055,-0.07811193913221359,0.9202426075935364,0.9514612555503845
18,8.095025062561035,0.8763332962989807,-0.029845550656318665,-0.07765378803014755,0.9152094721794128,0.9450550079345703
19,8.271193504333496,0.8690000176429749,-0.03467119485139847,-0.0848802849650383,0.9081447720527649,0.942815899848938
20,8.183323860168457,0.8806666731834412,-0.0318433977663517,-0.08344237506389618,0.912050187587738,0.943893551826477
21,8.229268074035645,0.8766666650772095,-0.037875186651945114,-0.09147489070892334,0.896507978439331,0.9343831539154053
22,8.08469295501709,0.875333309173584,-0.039172910153865814,-0.09627304971218109,0.8975847363471985,0.9367576241493225
23,8.154223442077637,0.8869999647140503,-0.036428485065698624,-0.0926748663187027,0.9004806876182556,0.9369091987609863
24,8.193547248840332,0.8723333477973938,-0.036980222910642624,-0.09341584891080856,0.8953514695167542,0.9323316812515259
25,8.0574312210083,0.8496666550636292,-0.03722381219267845,-0.09565719962120056,0.8928302526473999,0.9300540089607239
26,8.073776245117188,0.8610000014305115,-0.04474589601159096,-0.10806496441364288,0.8934907913208008,0.938236653804779
27,7.923272132873535,0.8410000205039978,-0.03993114084005356,-0.09989305585622787,0.8929846882820129,0.9329156875610352
28,7.986544132232666,0.8669999837875366,-0.04408147558569908,-0.11102654784917831,0.8888862133026123,0.9329676628112793
29,8.02021598815918,0.8713333010673523,-0.04151681810617447,-0.10643690824508667,0.8834772109985352,0.9249940514564514
30,7.92309045791626,0.8336666822433472,-0.04077097401022911,-0.10490276664495468,0.8979167938232422,0.938687801361084
31,7.937201023101807,0.8769999742507935,-0.04289630055427551,-0.10740315169095993,0.8829658627510071,0.9258623123168945
32,7.990432262420654,0.8843333125114441,-0.044720686972141266,-0.10810359567403793,0.8817275166511536,0.9264482259750366
33,7.756432056427002,0.8333333134651184,-0.03948075324296951,-0.10694427043199539,0.8840675950050354,0.9235484004020691
34,7.72121524810791,0.828000009059906,-0.036842651665210724,-0.1005469560623169,0.8854225277900696,0.9222652316093445
35,7.933464050292969,0.8583333492279053,-0.04326901584863663,-0.10830827057361603,0.8777201175689697,0.9209890961647034
36,8.037088394165039,0.8576666712760925,-0.04485093802213669,-0.1119527742266655,0.8738847374916077,0.918735682964325
37,7.704771995544434,0.8176666498184204,-0.0353773832321167,-0.10061585158109665,0.8832756876945496,0.9186530709266663
38,7.810257911682129,0.8303333520889282,-0.03979519009590149,-0.10899289697408676,0.8791683912277222,0.9189635515213013
39,7.750218868255615,0.8306666612625122,-0.038982875645160675,-0.10701462626457214,0.8708611726760864,0.9098439812660217
40,7.759416103363037,0.8106666803359985,-0.04210498183965683,-0.11388392746448517,0.8860255479812622,0.9281304478645325
41,7.8110270500183105,0.8263333439826965,-0.03615601733326912,-0.10375374555587769,0.8763906955718994,0.912546694278717
42,7.820275783538818,0.8353333473205566,-0.0486459843814373,-0.12755867838859558,0.8676474690437317,0.9162934422492981
43,7.779278755187988,0.8233333230018616,-0.043670251965522766,-0.11915034055709839,0.8772779703140259,0.9209482073783875
44,7.77993631362915,0.8709999918937683,-0.04715855419635773,-0.12215542793273926,0.870527982711792,0.9176865220069885
45,7.792851448059082,0.8393332958221436,-0.04975010082125664,-0.12636741995811462,0.8688767552375793,0.9186269640922546
46,7.814674377441406,0.8586666584014893,-0.05049218609929085,-0.12949495017528534,0.8651085495948792,0.9156007170677185
47,7.906432151794434,0.8679999709129333,-0.04689699411392212,-0.12240060418844223,0.8686539530754089,0.9155510067939758
48,7.805817127227783,0.8696666359901428,-0.058408211916685104,-0.15056075155735016,0.8566079139709473,0.9150162935256958
49,7.8743438720703125,0.8460000157356262,-0.04744656756520271,-0.12301365286111832,0.8614316582679749,0.9088781476020813
50,7.977095603942871,0.8539999723434448,-0.05304970592260361,-0.13614989817142487,0.8575217723846436,0.9105715155601501
51,7.852945327758789,0.8363333344459534,-0.0486697293817997,-0.12615558505058289,0.8559600114822388,0.9046297073364258
52,7.783282279968262,0.8323333263397217,-0.047257404774427414,-0.12713554501533508,0.8588000535964966,0.9060574173927307
53,7.6642746925354,0.8336666822433472,-0.047850146889686584,-0.12799477577209473,0.856827974319458,0.9046780467033386
54,7.741467475891113,0.8416666388511658,-0.04810886085033417,-0.132917582988739,0.8605888485908508,0.9086977243423462
55,7.746431350708008,0.8330000042915344,-0.04896969720721245,-0.12869153916835785,0.8621567487716675,0.9111263751983643
56,7.919724941253662,0.8846666812896729,-0.05971018970012665,-0.1528719663619995,0.8477945327758789,0.9075047373771667
57,7.894748687744141,0.8643333315849304,-0.04739851877093315,-0.12370066344738007,0.8537094593048096,0.901107907295227
58,7.885139465332031,0.8433333039283752,-0.05554224178195,-0.1410244256258011,0.8545438647270203,0.9100860953330994
59,7.675869941711426,0.8483332991600037,-0.04894017428159714,-0.13139796257019043,0.858148455619812,0.9070886373519897
60,7.6723175048828125,0.8276666402816772,-0.05465090274810791,-0.14524562656879425,0.854296863079071,0.908947765827179
61,7.624309062957764,0.8149999976158142,-0.046182382851839066,-0.12689411640167236,0.8631580471992493,0.909340500831604
62,7.636745452880859,0.8003333210945129,-0.0482759103178978,-0.138319730758667,0.8633431792259216,0.9116191267967224
63,7.67251443862915,0.8236666321754456,-0.047488585114479065,-0.13231827318668365,0.8598352074623108,0.9073237776756287
64,7.60338020324707,0.8079999685287476,-0.05481753498315811,-0.15076307952404022,0.8548191785812378,0.9096367359161377
65,7.7022576332092285,0.8433333039283752,-0.05278029665350914,-0.14336778223514557,0.8551259636878967,0.9079062342643738
66,7.646058559417725,0.8330000042915344,-0.05123833194375038,-0.14583776891231537,0.8575994372367859,0.9088377356529236
67,7.91265344619751,0.831333339214325,-0.05506664142012596,-0.14079540967941284,0.8446000814437866,0.8996667265892029
68,7.5944294929504395,0.8106666803359985,-0.050921857357025146,-0.1481706202030182,0.8668081164360046,0.9177299737930298
69,7.700183391571045,0.8286666870117188,-0.05538390949368477,-0.14843271672725677,0.8368254899978638,0.8922094106674194
70,7.696895599365234,0.8536666631698608,-0.05379422381520271,-0.13865001499652863,0.8431969285011292,0.8969911336898804
71,7.5788893699646,0.8050000071525574,-0.04941467568278313,-0.13807548582553864,0.8501636981964111,0.899578332901001
72,7.719305038452148,0.8546666502952576,-0.057005178183317184,-0.14537398517131805,0.8417789340019226,0.8987841606140137
73,7.611863136291504,0.7820000052452087,-0.0519251711666584,-0.14970390498638153,0.8566195964813232,0.9085447788238525
74,7.673646450042725,0.8336666822433472,-0.04980497062206268,-0.13367877900600433,0.8451157212257385,0.8949207067489624
75,7.710895538330078,0.8169999718666077,-0.05407557263970375,-0.1457061916589737,0.8526880741119385,0.9067635536193848
76,7.632857799530029,0.8413333296775818,-0.054523348808288574,-0.14611561596393585,0.8457867503166199,0.900310218334198
77,7.782214641571045,0.8413333296775818,-0.06312095373868942,-0.16143076121807098,0.8342670798301697,0.8973880410194397
78,7.589613437652588,0.8159999847412109,-0.05352538079023361,-0.1449650675058365,0.8397466540336609,0.8932719826698303
79,7.675665378570557,0.8213333487510681,-0.053453478962183,-0.14154158532619476,0.8475000858306885,0.9009534120559692
80,7.594709396362305,0.8230000138282776,-0.06043907254934311,-0.15899689495563507,0.8387033343315125,0.8991423845291138
81,7.517584323883057,0.8263333439826965,-0.05065855383872986,-0.14406514167785645,0.8600294589996338,0.9106879830360413
82,7.748763084411621,0.8343333005905151,-0.05689406394958496,-0.1474609673023224,0.8377902507781982,0.894684374332428
83,7.675705432891846,0.8273333311080933,-0.06140582263469696,-0.16005690395832062,0.8450811505317688,0.906486988067627
84,7.647172451019287,0.8079999685287476,-0.05714927241206169,-0.15346841514110565,0.8417706489562988,0.898919939994812
85,7.635897636413574,0.8180000185966492,-0.062299832701683044,-0.17190444469451904,0.8449242115020752,0.9072241187095642
86,7.644857883453369,0.8416666388511658,-0.05581507459282875,-0.15097220242023468,0.8456757664680481,0.9014908671379089
87,7.440555095672607,0.8016666769981384,-0.04848453775048256,-0.14315511286258698,0.8534080386161804,0.9018924832344055
88,7.552734375,0.8366666436195374,-0.060583919286727905,-0.16306288540363312,0.8363924622535706,0.8969764113426208
89,7.739859104156494,0.8213333487510681,-0.05943653732538223,-0.15754948556423187,0.8415088057518005,0.9009453058242798
90,7.567055702209473,0.8186666369438171,-0.04796682298183441,-0.13391990959644318,0.8518155813217163,0.8997824788093567
91,7.650690078735352,0.82833331823349,-0.05751509591937065,-0.15050654113292694,0.8421086072921753,0.899623692035675
92,7.5837507247924805,0.8199999928474426,-0.055489588528871536,-0.1531931459903717,0.8391586542129517,0.8946482539176941
93,7.593206882476807,0.8066666722297668,-0.05324935168027878,-0.14210212230682373,0.8400501012802124,0.8932994604110718
94,7.732360363006592,0.8723333477973938,-0.06096789985895157,-0.1587803065776825,0.8313746452331543,0.8923426270484924
95,7.603245258331299,0.8186666369438171,-0.05801861360669136,-0.15567678213119507,0.8349467515945435,0.8929653763771057
96,7.369707107543945,0.781333327293396,-0.05118150636553764,-0.15592539310455322,0.8544761538505554,0.9056577086448669
97,7.418882846832275,0.8059999942779541,-0.05369610711932182,-0.15644265711307526,0.8473813533782959,0.9010774493217468
98,7.5570878982543945,0.8473333120346069,-0.058463651686906815,-0.15626855194568634,0.8389037847518921,0.8973674774169922
99,7.621960163116455,0.796999990940094,-0.0539008267223835,-0.15215787291526794,0.8444796204566956,0.89838045835495
100,7.651644229888916,0.8399999737739563,-0.054889749735593796,-0.15080057084560394,0.8416175246238708,0.8965073227882385
101,7.6081156730651855,0.8190000057220459,-0.061983704566955566,-0.16855303943157196,0.8401939868927002,0.9021775722503662
102,7.656466007232666,0.8236666321754456,-0.0579792782664299,-0.15171177685260773,0.8359358906745911,0.8939151167869568
103,7.4685235023498535,0.8176666498184204,-0.05703546106815338,-0.15793798863887787,0.8424225449562073,0.8994579911231995
104,7.658547401428223,0.8266666531562805,-0.05710546672344208,-0.14832958579063416,0.8315885066986084,0.8886939883232117
105,7.599936008453369,0.8206666707992554,-0.05505908280611038,-0.15620188415050507,0.8373235464096069,0.8923826217651367
106,7.6790032386779785,0.8493333458900452,-0.05530945956707001,-0.145799458026886,0.8329718112945557,0.8882813453674316
107,7.559687614440918,0.8213333487510681,-0.0590679831802845,-0.16730813682079315,0.8423500657081604,0.901418149471283
