epoch,loss,violation_rate,mean_margin,p10_margin,mean_pos_sim,mean_max_neg_sim
1,8.596766471862793,0.4021417796611786,0.003071192651987076,-0.05728963389992714,0.8240523338317871,0.8209810853004456
2,8.590191841125488,0.3382570147514343,4.4402422645362094e-05,-0.00062303536105901,0.9986938238143921,0.9986494779586792
3,8.472579956054688,0.5860413312911987,-0.0021156182046979666,-0.007576775271445513,0.991588830947876,0.9937044382095337
4,8.596654891967773,0.4763663113117218,-0.0001239442208316177,-0.0005723536014556885,0.9993014335632324,0.9994253516197205
5,8.596853256225586,0.4567946791648865,-3.8173911889316514e-05,-0.00014744995860382915,0.999821662902832,0.9998598694801331
6,8.59682559967041,0.6772525906562805,-4.684647501562722e-05,-0.00014387964620254934,0.9998739361763,0.9999207258224487
7,8.596776962280273,0.5450516939163208,-1.3848020898876712e-05,-4.5853852498112246e-05,0.999954342842102,0.9999681711196899
8,8.596731185913086,0.5439438819885254,-9.413814041181467e-06,-2.7436017262516543e-05,0.9999682307243347,0.9999776482582092
9,8.596720695495605,0.6802067756652832,-1.3081194083497394e-05,-3.585815284168348e-05,0.9999650120735168,0.9999780654907227
10,8.596717834472656,0.7115952372550964,-1.2566454643092584e-05,-3.2818315958138555e-05,0.9999745488166809,0.9999871850013733
11,8.596733093261719,0.5358197689056396,-4.724812697531888e-06,-1.676678584772162e-05,0.999987006187439,0.9999917149543762
12,8.596742630004883,0.5867798924446106,-4.3391873987275176e-06,-1.2731550668831915e-05,0.9999883770942688,0.9999927878379822
13,8.596750259399414,0.5306499004364014,-2.6598243039188674e-06,-9.894371032714844e-06,0.9999912977218628,0.9999940395355225
14,8.596763610839844,0.735228955745697,-8.364459972654004e-06,-2.2470951080322266e-05,0.999985933303833,0.9999943971633911
15,8.596766471862793,0.6731905341148376,-6.444829068641411e-06,-1.7440317606087774e-05,0.9999889731407166,0.9999954700469971
16,8.596776008605957,0.6403249502182007,-4.948330115439603e-06,-1.3309716450748965e-05,0.9999911189079285,0.9999961256980896
17,8.596781730651855,0.6189069151878357,-3.5301663956488483e-06,-1.0609626770019531e-05,0.9999920725822449,0.9999955892562866
