epoch,loss,violation_rate,mean_margin,p10_margin,mean_pos_sim,mean_max_neg_sim
1,8.802780151367188,0.2524797022342682,0.019611254334449768,-0.020042847841978073,0.7653183937072754,0.7457072138786316
2,8.802714347839355,0.22332431375980377,0.009035429917275906,-0.006713520735502243,0.9100101590156555,0.9009747505187988
3,8.802569389343262,0.19386835396289825,0.005617495626211166,-0.0024802566040307283,0.9578264355659485,0.9522090554237366
4,8.802149772644043,0.20949804782867432,0.002789293648675084,-0.0017079829704016447,0.9765660166740417,0.9737768173217773
5,8.800662994384766,0.19206492602825165,0.0017944410210475326,-0.0009150862460955977,0.9856220483779907,0.9838275909423828
6,8.79587459564209,0.1794409453868866,0.0012367877643555403,-0.0004810452228412032,0.9908156991004944,0.9895789623260498
7,8.783612251281738,0.19717463850975037,0.0008309794357046485,-0.0005383372190408409,0.9932798743247986,0.9924489855766296
8,8.751513481140137,0.1788398027420044,0.0006879761349409819,-0.00031533240689896047,0.9955918192863464,0.9949038624763489
9,8.674581527709961,0.17042380571365356,0.0006799905677326024,-0.00027147532091476023,0.9960604310035706,0.9953804016113281
10,8.532057762145996,0.21761347353458405,0.0004540975496638566,-0.0004571676254272461,0.9965017437934875,0.9960476756095886
11,8.410778045654297,0.22602945566177368,0.000415649643400684,-0.0004304527828935534,0.9970849752426147,0.996669352054596
12,8.418405532836914,0.19176435470581055,0.0005233724950812757,-0.0003623366355895996,0.996973991394043,0.9964506030082703
13,8.436751365661621,0.2308385968208313,0.0003870304790325463,-0.0005107045290060341,0.9971421957015991,0.996755063533783
14,8.37458324432373,0.29335737228393555,0.00021450445638038218,-0.0009958148002624512,0.9965017437934875,0.9962872266769409
15,8.322614669799805,0.2332431674003601,0.0004900216590613127,-0.0008270144462585449,0.9964379072189331,0.9959478974342346
16,8.23807144165039,0.3273219168186188,0.0001024534140015021,-0.0016396284336224198,0.9952739477157593,0.9951714277267456
17,8.211506843566895,0.2614968419075012,0.0002873385092243552,-0.0010833025444298983,0.9960751533508301,0.9957877397537231
18,8.198576927185059,0.32551848888397217,-0.00013834518904332072,-0.0023959993850439787,0.9951767325401306,0.9953150153160095
19,8.170549392700195,0.29155394434928894,0.00018145583453588188,-0.0019922256469726562,0.9950380921363831,0.9948565363883972
20,8.161720275878906,0.28914937376976013,0.0001399862812831998,-0.0021260855719447136,0.9944199323654175,0.9942799210548401
21,8.161293029785156,0.4592726230621338,-0.0020412704907357693,-0.00892264861613512,0.9915832281112671,0.9936244487762451
22,8.126246452331543,0.39404869079589844,-0.0006355849327519536,-0.0039351582527160645,0.9935820698738098,0.9942176938056946
23,8.113998413085938,0.42200180888175964,-0.001013822853565216,-0.004860865883529186,0.9931011199951172,0.9941149353981018
24,8.106524467468262,0.4289149343967438,-0.0008772401488386095,-0.004877042956650257,0.9933642745018005,0.9942415952682495
25,8.09329605102539,0.44454464316368103,-0.0015157487941905856,-0.007114195730537176,0.9922325611114502,0.9937483668327332
26,8.086396217346191,0.4186955392360687,-0.0011900360696017742,-0.005987596698105335,0.9926596283912659,0.9938496947288513
27,8.066086769104004,0.3865344226360321,-0.0009669333812780678,-0.0051628826186060905,0.992860734462738,0.9938275814056396
28,8.056648254394531,0.4412383735179901,-0.0014271166874095798,-0.006352794356644154,0.99216228723526,0.9935894012451172
29,8.044652938842773,0.44484519958496094,-0.0014995833626016974,-0.006844162475317717,0.991723895072937,0.9932234883308411
30,8.026813507080078,0.47670575976371765,-0.0015909194480627775,-0.006806564051657915,0.9914906620979309,0.9930815696716309
31,8.012923240661621,0.45205891132354736,-0.0017139945412054658,-0.007389521691948175,0.9917646646499634,0.9934787154197693
32,8.006721496582031,0.5335136651992798,-0.0026430515572428703,-0.009489322081208229,0.9900644421577454,0.9927074909210205
33,8.0015230178833,0.538923978805542,-0.0029103090055286884,-0.010777747258543968,0.9892088174819946,0.9921191334724426
34,7.979655742645264,0.4592726230621338,-0.0015064048347994685,-0.006964492611587048,0.9915163516998291,0.9930227398872375
35,7.977480411529541,0.5142771601676941,-0.001953831408172846,-0.008142614737153053,0.9908074140548706,0.9927611947059631
36,7.970095157623291,0.4580703377723694,-0.0018348791636526585,-0.007977068424224854,0.9908579587936401,0.9926928877830505
37,7.961374759674072,0.44364291429519653,-0.00166523945517838,-0.007615303620696068,0.9908402562141418,0.9925055503845215
