epoch,loss,violation_rate,mean_margin,p10_margin,mean_pos_sim,mean_max_neg_sim
24,8.596663475036621,0.7042097449302673,-3.498515297906124e-06,-9.119510650634766e-06,0.9999933838844299,0.9999969005584717
25,8.596652030944824,0.6078286170959473,-2.8001416012557456e-06,-7.092952728271484e-06,0.9999949336051941,0.9999977350234985
26,8.596650123596191,0.645494818687439,-2.7956955364061287e-06,-7.271766662597656e-06,0.9999943971633911,0.9999972581863403
27,8.596623420715332,0.8430575728416443,-7.902281140559353e-06,-1.800060272216797e-05,0.9999889731407166,0.9999969005584717
28,8.59661865234375,0.7802806496620178,-5.214922111917986e-06,-1.3488530385075137e-05,0.9999924302101135,0.999997615814209
29,8.596589088439941,0.805022120475769,-6.644883342232788e-06,-1.5497207641601562e-05,0.9999903440475464,0.9999970197677612
30,8.596563339233398,0.6953471302986145,-4.158194315095898e-06,-1.1163949238834903e-05,0.9999938607215881,0.9999979734420776
31,8.596538543701172,0.8124076724052429,-6.7653249971044715e-06,-1.658797191339545e-05,0.9999909400939941,0.9999977946281433
32,8.596529960632324,0.7440915703773499,-4.02296109314193e-06,-1.1223553883610293e-05,0.9999938607215881,0.9999977946281433
33,8.596477508544922,0.7112259864807129,-3.822598955594003e-06,-1.0251998901367188e-05,0.9999940395355225,0.9999977946281433
34,8.596404075622559,0.829763650894165,-6.305127953964984e-06,-1.5735626220703125e-05,0.9999907612800598,0.999997079372406
35,8.596353530883789,0.7621861100196838,-4.472197360883001e-06,-1.2934207916259766e-05,0.9999931454658508,0.999997615814209
36,8.59628963470459,0.8703840374946594,-1.0097264748765156e-05,-2.2113323211669922e-05,0.9999876022338867,0.9999977350234985
37,8.596244812011719,0.7064253687858582,-4.7003150029922836e-06,-1.3589859008789062e-05,0.9999933242797852,0.9999979734420776
38,8.59611988067627,0.7791727781295776,-6.429377663152991e-06,-1.7380712961312383e-05,0.9999905824661255,0.999997079372406
39,8.595916748046875,0.7636632323265076,-6.9328034442150965e-06,-1.8972157704411075e-05,0.9999905228614807,0.9999974370002747
40,8.595622062683105,0.8652141690254211,-8.80489096743986e-06,-2.1666284737875685e-05,0.9999881982803345,0.9999970197677612
41,8.595352172851562,0.8209010362625122,-7.737180567346513e-06,-1.9985436665592715e-05,0.9999896883964539,0.9999974370002747
42,8.594644546508789,0.7776957154273987,-7.1594245127926115e-06,-1.938939021783881e-05,0.9999905824661255,0.9999977946281433
43,8.592911720275879,0.7049483060836792,-6.990779638726963e-06,-1.9031762349186465e-05,0.999990701675415,0.9999977350234985
44,8.587525367736816,0.736706018447876,-7.749374162813183e-06,-2.1773576008854434e-05,0.9999896883964539,0.9999974370002747
45,8.558704376220703,0.8404726386070251,-1.1772599464165978e-05,-2.9921531677246094e-05,0.9999845027923584,0.9999961853027344
46,8.592082023620605,0.7906203866004944,-1.3103491255606059e-05,-3.48031499015633e-05,0.9999826550483704,0.9999958276748657
47,8.594816207885742,0.8748153448104858,-2.049882459687069e-05,-5.03420815221034e-05,0.9999741911888123,0.9999947547912598
48,8.595586776733398,0.8072378039360046,-1.8185139197157696e-05,-4.551410529529676e-05,0.9999766945838928,0.9999949336051941
49,8.595804214477539,0.8892171382904053,-3.2041632948676124e-05,-6.75082192174159e-05,0.9999620318412781,0.9999940395355225
50,8.595929145812988,0.7954209446907043,-2.445179234200623e-05,-6.506442878162488e-05,0.9999688863754272,0.9999933242797852
51,8.595995903015137,0.8061299920082092,-2.8426946300896816e-05,-7.18295486876741e-05,0.9999646544456482,0.9999929666519165
52,8.595999717712402,0.8718611598014832,-4.991028254153207e-05,-9.583234350429848e-05,0.9999390244483948,0.9999889731407166
53,8.595959663391113,0.8419497609138489,-3.932640902348794e-05,-0.00010380744788562879,0.9999441504478455,0.999983549118042
54,8.595948219299316,0.9006646871566772,-5.813561438117176e-05,-0.00012691615847870708,0.9999315738677979,0.9999896883964539
55,8.596081733703613,0.8685376644134521,-4.97586079291068e-05,-0.00012292266183067113,0.9999402165412903,0.9999899864196777
56,8.595890045166016,0.8718611598014832,-6.582377682207152e-05,-0.00016173718904610723,0.9999222755432129,0.9999880790710449
57,8.595894813537598,0.9460856318473816,-0.00010452215792611241,-0.00022249817266128957,0.9998813271522522,0.999985933303833
58,8.595878601074219,0.9047267436981201,-9.076479909708723e-05,-0.00019037126912735403,0.9998973608016968,0.9999881982803345
59,8.595683097839355,0.9139586091041565,-0.00016196507203858346,-0.0003252208116464317,0.9997637867927551,0.9999257922172546
60,8.595654487609863,0.9475627541542053,-0.00021308015857357532,-0.0004315376281738281,0.9997392296791077,0.9999523162841797
61,8.595205307006836,0.9146971702575684,-0.00023653781681787223,-0.0003367602766957134,0.9997403621673584,0.9999768733978271
62,8.594985008239746,0.8918020725250244,-0.0004204503493383527,-0.00039859412936493754,0.9995541572570801,0.9999746680259705
63,8.59405517578125,0.9593796133995056,-0.0004041657375637442,-0.000766283250413835,0.99956876039505,0.9999729990959167
64,8.594094276428223,0.935745894908905,-0.0005596278351731598,-0.0006184875965118408,0.9994111061096191,0.9999706745147705
65,8.58989143371582,0.9316838979721069,-0.0006234311731532216,-0.0013196945656090975,0.999320387840271,0.9999439120292664
66,8.57974624633789,0.9217134118080139,-0.0012203649384900928,-0.0025284765288233757,0.9986643195152283,0.9998846650123596
67,8.533284187316895,0.9601181745529175,-0.001930776983499527,-0.004226839169859886,0.9979985356330872,0.9999293088912964
68,8.254256248474121,0.9387001395225525,-0.0021071494556963444,-0.005127137526869774,0.9978348016738892,0.9999419450759888
69,8.382421493530273,0.9630723595619202,-0.0029559177346527576,-0.007153671700507402,0.9969933032989502,0.9999493360519409
70,7.989044189453125,0.9586410522460938,-0.005685881711542606,-0.01433581579476595,0.9942390322685242,0.9999249577522278
71,8.077427864074707,0.9726735353469849,-0.005176129750907421,-0.013723229989409447,0.9947493076324463,0.999925434589386
72,8.124409675598145,0.9737813472747803,-0.008704391308128834,-0.02396322973072529,0.991224467754364,0.9999287724494934
73,7.8656511306762695,0.9649187326431274,-0.005329376086592674,-0.013605695217847824,0.9946180582046509,0.9999474287033081
74,7.902724266052246,0.9745199084281921,-0.007781418971717358,-0.02161591500043869,0.9921714067459106,0.9999528527259827
75,7.7980146408081055,0.9630723595619202,-0.006539196707308292,-0.018734710291028023,0.9934203624725342,0.9999595284461975
76,7.768196105957031,0.970457911491394,-0.00738113559782505,-0.018900912255048752,0.992577314376831,0.9999585151672363
77,7.754507541656494,0.9837518334388733,-0.00687131192535162,-0.017543446272611618,0.9930856227874756,0.9999569654464722
78,7.749482154846191,0.9789512157440186,-0.006877673789858818,-0.017833851277828217,0.9930849075317383,0.9999626278877258
79,7.701653480529785,0.9767355918884277,-0.005318664014339447,-0.012724297121167183,0.9946501851081848,0.9999687671661377
80,7.639524936676025,0.9549483060836792,-0.004581499844789505,-0.011260443367064,0.995391845703125,0.9999733567237854
81,7.630478382110596,0.9708271622657776,-0.004981326870620251,-0.013362198136746883,0.9949953556060791,0.999976634979248
82,7.762325763702393,0.9741506576538086,-0.007311176508665085,-0.019223671406507492,0.9926618933677673,0.9999731183052063
83,7.730228424072266,0.9700886011123657,-0.005981326103210449,-0.01520839799195528,0.9939934611320496,0.9999749064445496
84,7.723606586456299,0.9708271622657776,-0.005449739284813404,-0.012429027818143368,0.9945262670516968,0.9999759793281555
85,7.668669700622559,0.9630723595619202,-0.005310321692377329,-0.012077408842742443,0.9946616888046265,0.9999720454216003
86,7.7055888175964355,0.9763662815093994,-0.007917335256934166,-0.019237130880355835,0.9920521378517151,0.999969482421875
87,7.684597492218018,0.960487425327301,-0.006498614326119423,-0.016401391476392746,0.9934709072113037,0.999969482421875
88,7.7277350425720215,0.9734120965003967,-0.009017731063067913,-0.02296266332268715,0.9909512996673584,0.9999690651893616
89,7.680261611938477,0.9782126545906067,-0.008276890031993389,-0.019515633583068848,0.9916900992393494,0.9999669790267944
90,7.654551982879639,0.9634416103363037,-0.006915944628417492,-0.017434418201446533,0.9930513501167297,0.9999673366546631
91,7.73661994934082,0.9789512157440186,-0.008879322558641434,-0.022232579067349434,0.9910850524902344,0.9999643564224243
92,7.737098217010498,0.9811668992042542,-0.010839207097887993,-0.029751377180218697,0.9891266822814941,0.9999659061431885
93,7.652562618255615,0.9660265445709229,-0.007605897728353739,-0.02051907777786255,0.9923548698425293,0.9999607801437378
94,7.641026020050049,0.9656572937965393,-0.00784803181886673,-0.020422182977199554,0.9921140670776367,0.9999620914459229
95,7.731086730957031,0.9811668992042542,-0.014117526821792126,-0.0414329469203949,0.9858438968658447,0.9999614953994751
96,7.637778282165527,0.9734120965003967,-0.007695998065173626,-0.01807069219648838,0.9922628402709961,0.999958872795105
97,7.6444172859191895,0.9693500399589539,-0.008868512697517872,-0.022369878366589546,0.9910911917686462,0.9999597668647766
98,7.595547199249268,0.9649187326431274,-0.006386387627571821,-0.015638897195458412,0.9935721755027771,0.9999585151672363
99,7.609366416931152,0.9759970307350159,-0.00791790522634983,-0.01874234713613987,0.9920376539230347,0.9999555349349976
100,7.595561504364014,0.9730428457260132,-0.008504261262714863,-0.01954820565879345,0.9914530515670776,0.999957263469696
101,7.557767868041992,0.9612259864807129,-0.006958378944545984,-0.015764659270644188,0.9929980039596558,0.9999563694000244
102,7.552855968475342,0.970457911491394,-0.007584549020975828,-0.018574321642518044,0.9923632144927979,0.9999477863311768
103,7.526206970214844,0.9612259864807129,-0.006404607556760311,-0.015404045581817627,0.9935491681098938,0.9999538064002991
104,7.557012557983398,0.9715657234191895,-0.008036377839744091,-0.018570058047771454,0.991915225982666,0.9999515414237976
105,7.551334381103516,0.9612259864807129,-0.006025457289069891,-0.014333599247038364,0.9939191937446594,0.9999446272850037
106,7.582309722900391,0.9652880430221558,-0.00890988577157259,-0.021163873374462128,0.9910412430763245,0.9999511241912842
107,7.5431952476501465,0.9734120965003967,-0.0071818092837929726,-0.016950607299804688,0.9927495121955872,0.999931275844574
108,7.546802520751953,0.9579024910926819,-0.007393547333776951,-0.01837807334959507,0.9925461411476135,0.9999396800994873
109,7.553466796875,0.9641801714897156,-0.00679208105430007,-0.017107104882597923,0.9931375980377197,0.999929666519165
110,7.506988048553467,0.9641801714897156,-0.007093543652445078,-0.01680923067033291,0.9928378462791443,0.999931275844574
111,7.51171350479126,0.950516939163208,-0.007007800042629242,-0.015773789957165718,0.9929206371307373,0.9999284148216248
112,7.497222900390625,0.9700886011123657,-0.0073028914630413055,-0.016508793458342552,0.9926023483276367,0.9999052882194519
113,7.478829383850098,0.9483013153076172,-0.007261611521244049,-0.01625211164355278,0.9926580786705017,0.9999197125434875
114,7.479128360748291,0.9523633718490601,-0.006715608295053244,-0.015689928084611893,0.9931973814964294,0.9999130964279175
115,7.471160888671875,0.9560561180114746,-0.006830889265984297,-0.01571531780064106,0.9930888414382935,0.9999197125434875
116,7.501958847045898,0.9630723595619202,-0.008792688138782978,-0.02256409451365471,0.9911126494407654,0.9999052882194519
117,7.473804473876953,0.9748892188072205,-0.0075717163272202015,-0.01803051121532917,0.9923220872879028,0.9998937845230103
118,7.481543064117432,0.9579024910926819,-0.0070351846516132355,-0.01765303499996662,0.9928537011146545,0.9998888969421387
119,7.463459491729736,0.9560561180114746,-0.007916733622550964,-0.01922263391315937,0.991956889629364,0.9998735785484314
120,7.447765827178955,0.9431314468383789,-0.007512995507568121,-0.016884302720427513,0.9923565983772278,0.999869704246521
121,7.465175151824951,0.9612259864807129,-0.007478501182049513,-0.017739515751600266,0.9923982620239258,0.999876856803894
122,7.418119430541992,0.9519940614700317,-0.006363420747220516,-0.015078025870025158,0.9935047626495361,0.9998681545257568
123,7.517589569091797,0.9579024910926819,-0.011279765516519547,-0.031038666144013405,0.9885537624359131,0.9998335242271423
124,7.466824054718018,0.9682422280311584,-0.00825173407793045,-0.01923125982284546,0.9915919899940491,0.9998438358306885
125,7.494452953338623,0.9619645476341248,-0.009677974507212639,-0.024574363604187965,0.9901546835899353,0.9998326301574707
126,7.452081203460693,0.9771048426628113,-0.007955164648592472,-0.019303089007735252,0.9918802976608276,0.9998355507850647
127,7.4394989013671875,0.9579024910926819,-0.008328511379659176,-0.020533546805381775,0.9914916753768921,0.9998202323913574
128,7.449782848358154,0.9689807891845703,-0.008735313080251217,-0.021884405985474586,0.991060197353363,0.9997956156730652
129,7.420414924621582,0.9516248106956482,-0.008508352562785149,-0.02100050449371338,0.9912649989128113,0.9997733235359192
130,7.4264750480651855,0.9545789957046509,-0.007003800943493843,-0.01712549291551113,0.9927920699119568,0.9997958540916443
131,7.433455944061279,0.963810920715332,-0.007980725727975368,-0.019144969061017036,0.9918111562728882,0.9997919201850891
132,7.425179481506348,0.950516939163208,-0.010145176202058792,-0.026224285364151,0.9896400570869446,0.9997852444648743
133,7.422878742218018,0.9534711837768555,-0.00849013589322567,-0.020386485382914543,0.9912644028663635,0.9997545480728149
134,7.432037353515625,0.9416543245315552,-0.01030657347291708,-0.026886016130447388,0.9894611835479736,0.9997677206993103
135,7.399974822998047,0.9627031087875366,-0.008679348975419998,-0.019874483346939087,0.9910365343093872,0.9997159242630005
136,7.414003372192383,0.9545789957046509,-0.010301735252141953,-0.023845979943871498,0.9894047379493713,0.9997064471244812
137,7.426858425140381,0.9516248106956482,-0.009291383437812328,-0.023510683327913284,0.9904296398162842,0.9997210502624512
138,7.404635906219482,0.9567946791648865,-0.009924814105033875,-0.02444315142929554,0.9896569848060608,0.9995818138122559
139,7.396945953369141,0.9412850737571716,-0.009485752321779728,-0.02306811884045601,0.990149974822998,0.9996357560157776
140,7.382635593414307,0.9449778199195862,-0.007797851227223873,-0.018687276169657707,0.9918577075004578,0.9996554851531982
141,7.3646111488342285,0.9427621960639954,-0.007766967173665762,-0.019448697566986084,0.9918954372406006,0.999662458896637
142,7.373028755187988,0.945716381072998,-0.007259039208292961,-0.018138671293854713,0.9924125075340271,0.9996715188026428
143,7.407741546630859,0.9575332403182983,-0.010197281837463379,-0.024038534611463547,0.9894464612007141,0.9996436834335327
144,7.373636722564697,0.9368537664413452,-0.007775573991239071,-0.01915447786450386,0.991798460483551,0.9995740056037903
145,7.396622657775879,0.950516939163208,-0.008662994019687176,-0.019996516406536102,0.9909772276878357,0.999640166759491
146,7.3720903396606445,0.945716381072998,-0.007446159143000841,-0.017730116844177246,0.9921998977661133,0.999646008014679
147,7.3614420890808105,0.9449778199195862,-0.008293433114886284,-0.01971178688108921,0.9913261532783508,0.9996195435523987
148,7.383120536804199,0.9364844560623169,-0.009031116962432861,-0.021433722227811813,0.9905828833580017,0.9996139407157898
149,7.44514799118042,0.9556868076324463,-0.01308019645512104,-0.03159935399889946,0.9864503741264343,0.9995306134223938
150,7.377999305725098,0.9486705660820007,-0.008964146487414837,-0.021585732698440552,0.9905950427055359,0.9995591044425964
151,7.355216979980469,0.9338995218276978,-0.007974235340952873,-0.01950305700302124,0.9915364980697632,0.9995107054710388
152,7.392526149749756,0.9486705660820007,-0.010418878868222237,-0.02402356080710888,0.9890598058700562,0.9994786381721497
153,7.346729278564453,0.9353766441345215,-0.007955430075526237,-0.01825878396630287,0.9915177822113037,0.9994732737541199
154,7.370150089263916,0.9427621960639954,-0.0093246353790164,-0.0219377800822258,0.9900990128517151,0.9994236826896667
155,7.339627265930176,0.9268832802772522,-0.00842845905572176,-0.01955164037644863,0.9908921122550964,0.9993205666542053
156,7.340727806091309,0.9409157633781433,-0.00823105126619339,-0.021122943609952927,0.9912161231040955,0.9994471669197083
157,7.332940578460693,0.9242983460426331,-0.0074927532114088535,-0.01736430451273918,0.9918515682220459,0.9993443489074707
158,7.339598178863525,0.9165435433387756,-0.007815930992364883,-0.02019910141825676,0.9915750622749329,0.9993909597396851
159,7.292629718780518,0.8943870067596436,-0.00554392347112298,-0.01390746794641018,0.9938669204711914,0.9994107484817505
160,7.383396625518799,0.9379615783691406,-0.01104941125959158,-0.02776199020445347,0.988165557384491,0.9992148876190186
161,7.311529159545898,0.9180206656455994,-0.007078240159898996,-0.01703360117971897,0.9922450184822083,0.9993232488632202
162,7.307754039764404,0.9065731167793274,-0.0071516865864396095,-0.017399102449417114,0.9921643733978271,0.9993160367012024
163,7.338284492492676,0.9324224591255188,-0.009002183564007282,-0.02159765362739563,0.9903237819671631,0.9993259906768799
164,7.314948558807373,0.9180206656455994,-0.00945606641471386,-0.02370426617562771,0.9897118210792542,0.9991679191589355
165,7.29113245010376,0.9183899164199829,-0.007295737974345684,-0.01807180419564247,0.9919347763061523,0.9992305040359497
166,7.308516502380371,0.8958640694618225,-0.008466336876153946,-0.02096685580909252,0.9905981421470642,0.9990645051002502
167,7.3182854652404785,0.9375923275947571,-0.011035769246518612,-0.026148347184062004,0.9879096150398254,0.998945415019989
168,7.288276195526123,0.9095273017883301,-0.008564085699617863,-0.02063748799264431,0.9904242157936096,0.9989882707595825
169,7.282788276672363,0.9146971702575684,-0.009071234613656998,-0.021224724128842354,0.9901221990585327,0.9991933703422546
170,7.2897047996521,0.9265140295028687,-0.009699157439172268,-0.023583099246025085,0.9892213940620422,0.9989204406738281
171,7.267572402954102,0.9084194898605347,-0.009172553196549416,-0.02432001754641533,0.989868700504303,0.9990412592887878
172,7.263986110687256,0.9124815464019775,-0.009132982231676579,-0.02280053310096264,0.9896711707115173,0.9988041520118713
173,7.255587100982666,0.9117429852485657,-0.008112265728414059,-0.020799899473786354,0.9909701943397522,0.9990823864936829
174,7.277040481567383,0.9231905341148376,-0.00934663601219654,-0.0225061047822237,0.9896732568740845,0.9990198016166687
175,7.326929092407227,0.9449778199195862,-0.012205041944980621,-0.031050395220518112,0.9865144491195679,0.9987195730209351
176,7.258336067199707,0.9117429852485657,-0.008517149835824966,-0.01967773772776127,0.9904190897941589,0.9989361763000488
177,7.273608207702637,0.9206055998802185,-0.009308196604251862,-0.023221980780363083,0.9895570874214172,0.9988653063774109
178,7.253391742706299,0.9054652452468872,-0.008182586170732975,-0.020344030112028122,0.9906522035598755,0.9988347887992859
179,7.240793228149414,0.8936484456062317,-0.007672677282243967,-0.01834581419825554,0.9912374019622803,0.9989101886749268
180,7.240653038024902,0.8906942009925842,-0.008022704161703587,-0.020721251145005226,0.9909047484397888,0.9989274740219116
181,7.244906425476074,0.8748153448104858,-0.009526466950774193,-0.025777345523238182,0.9893484115600586,0.998874843120575
182,7.246358394622803,0.8929098844528198,-0.008190732449293137,-0.0178206916898489,0.9907556176185608,0.9989464282989502
183,7.268744945526123,0.9102658629417419,-0.01153391133993864,-0.028509359806776047,0.9870461225509644,0.9985799193382263
184,7.227722644805908,0.8748153448104858,-0.007006470579653978,-0.017307352274656296,0.991817831993103,0.9988243579864502
185,7.249386787414551,0.9180206656455994,-0.009827489964663982,-0.024924391880631447,0.9888097047805786,0.9986371994018555
186,7.220371246337891,0.8737075328826904,-0.00676982244476676,-0.016249293461441994,0.9920763969421387,0.9988462328910828
187,7.232184410095215,0.8796159625053406,-0.00813361443579197,-0.02121763862669468,0.9906002879142761,0.9987338185310364
188,7.2269158363342285,0.9073116779327393,-0.007405406329780817,-0.018006181344389915,0.9913302063941956,0.9987356662750244
189,7.225727081298828,0.8936484456062317,-0.007455506362020969,-0.018302571028470993,0.9912272095680237,0.9986827373504639
190,7.242681980133057,0.9158049821853638,-0.009538569487631321,-0.02277182973921299,0.9889776706695557,0.9985162019729614
191,7.229075908660889,0.877400279045105,-0.007943036034703255,-0.019623929634690285,0.9905462861061096,0.9984893202781677
192,7.2215094566345215,0.8818315863609314,-0.007586642634123564,-0.017667965963482857,0.9909395575523376,0.9985262155532837
193,7.222562313079834,0.8814623355865479,-0.007605265360325575,-0.01917811669409275,0.9906966686248779,0.9983019232749939
194,7.238521099090576,0.9025110602378845,-0.010409033857285976,-0.027264565229415894,0.9876229166984558,0.9980319142341614
195,7.235114097595215,0.8884785771369934,-0.009894728660583496,-0.024949638172984123,0.9884750843048096,0.9983698725700378
196,7.20576810836792,0.85598224401474,-0.006830040831118822,-0.017381053417921066,0.9914996027946472,0.9983295798301697
197,7.221919059753418,0.8792466521263123,-0.00820953119546175,-0.01979115605354309,0.9901176691055298,0.9983271360397339
198,7.221491813659668,0.884047269821167,-0.008106035180389881,-0.01889687217772007,0.9901012778282166,0.9982073307037354
199,7.209293842315674,0.8508123755455017,-0.006682853680104017,-0.017229611054062843,0.9915452003479004,0.9982280731201172
200,7.222165107727051,0.8788774013519287,-0.008287254720926285,-0.020695136860013008,0.9898625612258911,0.9981498122215271
