timestamp,stage,method,candidate_rank,run_idx,F1Mi_mean,F1Mi_std,F1Ma_mean,F1Ma_std,robust_score,delta_vs_grace,grid_csv,params_json,notes
2026-04-10 12:15:17,top_verify,sg-gc,1,3,0.842800,0.001200,0.831900,0.000700,0.842200,0.019133,results/grid_search_sggc_cora_results.csv,"{""timestamp"": ""2026-04-10 12:14:30"", ""gca_drop_scheme"": ""pr"", ""similarity_percentile"": ""99.5"", ""max_du_per_node"": ""14"", ""unlabeled_weight"": ""0.2"", ""sggc_refl_du_weight"": ""0.6"", ""warmup_epochs"": ""80"", ""tau"": ""0.4"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.848000"", ""F1Mi_std"": ""0.004300"", ""F1Ma_mean"": ""0.835800"", ""F1Ma_std"": ""0.003400"", ""robust_score"": ""0.845850"", ""delta_vs_grace"": ""0.018050""}",
2026-04-10 12:15:32,top_verify,sg-gc,2,1,0.834200,0.010500,0.819700,0.010800,0.828950,0.005883,results/grid_search_sggc_cora_results.csv,"{""timestamp"": ""2026-04-10 12:14:30"", ""gca_drop_scheme"": ""pr"", ""similarity_percentile"": ""99.7"", ""max_du_per_node"": ""14"", ""unlabeled_weight"": ""0.3"", ""sggc_refl_du_weight"": ""0.5"", ""warmup_epochs"": ""80"", ""tau"": ""0.4"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.845500"", ""F1Mi_std"": ""0.003200"", ""F1Ma_mean"": ""0.834600"", ""F1Ma_std"": ""0.003800"", ""robust_score"": ""0.843900"", ""delta_vs_grace"": ""0.016100""}",
2026-04-10 12:15:47,top_verify,sg-gc,2,2,0.838500,0.006000,0.830000,0.008600,0.835500,0.012433,results/grid_search_sggc_cora_results.csv,"{""timestamp"": ""2026-04-10 12:14:30"", ""gca_drop_scheme"": ""pr"", ""similarity_percentile"": ""99.7"", ""max_du_per_node"": ""14"", ""unlabeled_weight"": ""0.3"", ""sggc_refl_du_weight"": ""0.5"", ""warmup_epochs"": ""80"", ""tau"": ""0.4"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.845500"", ""F1Mi_std"": ""0.003200"", ""F1Ma_mean"": ""0.834600"", ""F1Ma_std"": ""0.003800"", ""robust_score"": ""0.843900"", ""delta_vs_grace"": ""0.016100""}",
2026-04-10 12:16:02,top_verify,sg-gc,2,3,0.845200,0.006700,0.834400,0.005900,0.841850,0.018783,results/grid_search_sggc_cora_results.csv,"{""timestamp"": ""2026-04-10 12:14:30"", ""gca_drop_scheme"": ""pr"", ""similarity_percentile"": ""99.7"", ""max_du_per_node"": ""14"", ""unlabeled_weight"": ""0.3"", ""sggc_refl_du_weight"": ""0.5"", ""warmup_epochs"": ""80"", ""tau"": ""0.4"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.845500"", ""F1Mi_std"": ""0.003200"", ""F1Ma_mean"": ""0.834600"", ""F1Ma_std"": ""0.003800"", ""robust_score"": ""0.843900"", ""delta_vs_grace"": ""0.016100""}",
2026-04-10 12:16:17,top_verify,sg-gc,3,1,0.835200,0.008500,0.822500,0.007900,0.830950,0.007883,results/grid_search_sggc_cora_results.csv,"{""timestamp"": ""2026-04-10 12:14:30"", ""gca_drop_scheme"": ""pr"", ""similarity_percentile"": ""99.7"", ""max_du_per_node"": ""14"", ""unlabeled_weight"": ""0.2"", ""sggc_refl_du_weight"": ""0.5"", ""warmup_epochs"": ""80"", ""tau"": ""0.3"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.844700"", ""F1Mi_std"": ""0.002700"", ""F1Ma_mean"": ""0.836900"", ""F1Ma_std"": ""0.001500"", ""robust_score"": ""0.843350"", ""delta_vs_grace"": ""0.015550""}",
2026-04-10 12:16:32,top_verify,sg-gc,3,2,0.840600,0.006000,0.827700,0.004800,0.837600,0.014533,results/grid_search_sggc_cora_results.csv,"{""timestamp"": ""2026-04-10 12:14:30"", ""gca_drop_scheme"": ""pr"", ""similarity_percentile"": ""99.7"", ""max_du_per_node"": ""14"", ""unlabeled_weight"": ""0.2"", ""sggc_refl_du_weight"": ""0.5"", ""warmup_epochs"": ""80"", ""tau"": ""0.3"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.844700"", ""F1Mi_std"": ""0.002700"", ""F1Ma_mean"": ""0.836900"", ""F1Ma_std"": ""0.001500"", ""robust_score"": ""0.843350"", ""delta_vs_grace"": ""0.015550""}",
2026-04-10 12:16:46,top_verify,sg-gc,3,3,0.834200,0.001700,0.822200,0.001900,0.833350,0.010283,results/grid_search_sggc_cora_results.csv,"{""timestamp"": ""2026-04-10 12:14:30"", ""gca_drop_scheme"": ""pr"", ""similarity_percentile"": ""99.7"", ""max_du_per_node"": ""14"", ""unlabeled_weight"": ""0.2"", ""sggc_refl_du_weight"": ""0.5"", ""warmup_epochs"": ""80"", ""tau"": ""0.3"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.844700"", ""F1Mi_std"": ""0.002700"", ""F1Ma_mean"": ""0.836900"", ""F1Ma_std"": ""0.001500"", ""robust_score"": ""0.843350"", ""delta_vs_grace"": ""0.015550""}",
2026-04-10 12:16:46,summary,grace,0,,0.826733,,0.808867,,0.823067,0.000000,,"{""n_runs"": 3}",candidate #0 mean
2026-04-10 12:16:46,summary,grace,overall,,0.826733,0.000000,0.808867,0.000000,0.823067,0.000000,,"{""n_candidates"": 1, ""n_runs"": 3}",method overall mean across all candidates
2026-04-10 12:16:46,summary,sg-gr,1,,0.840267,,0.826967,,0.834400,0.011333,,"{""n_runs"": 3}",candidate #1 mean
