timestamp,gca_drop_scheme,similarity_percentile,max_du_per_node,unlabeled_weight,iflgc_refl_du_weight,warmup_epochs,tau,drop_edge_rate_1,drop_edge_rate_2,drop_feature_rate_1,drop_feature_rate_2,update_interval,beta,use_mutual_topk,corrected_ramp_epochs,gca_pr_k,F1Mi_mean,F1Mi_std,F1Ma_mean,F1Ma_std,robust_score,delta_vs_grace
2026-04-10 23:10:51,degree,99.5,12,0.2,0.4,100,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.702100,0.006100,0.616900,0.019500,0.699050,-0.017200
2026-04-10 23:10:51,degree,99.5,12,0.3,0.4,100,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.701500,0.005600,0.612900,0.027900,0.698700,-0.017550
2026-04-10 23:10:51,degree,99.7,12,0.2,0.5,100,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.701900,0.010100,0.622300,0.007500,0.696850,-0.019400
2026-04-10 23:10:51,degree,99.7,12,0.3,0.4,100,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.690700,0.006900,0.615100,0.001000,0.687250,-0.029000
2026-04-10 23:10:51,degree,99.7,12,0.3,0.5,100,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.688100,0.004500,0.603300,0.010400,0.685850,-0.030400
2026-04-10 23:10:51,degree,99.7,12,0.2,0.4,100,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.684200,0.010500,0.602200,0.003100,0.678950,-0.037300
2026-04-10 23:10:51,degree,99.5,12,0.3,0.5,100,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.677400,0.007600,0.602600,0.013000,0.673600,-0.042650
2026-04-10 23:10:51,degree,99.5,12,0.2,0.5,100,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.669000,0.002600,0.593000,0.006400,0.667700,-0.048550
