timestamp,gca_drop_scheme,drop_edge_rate_1,drop_edge_rate_2,drop_feature_rate_1,drop_feature_rate_2,tau,gca_pr_k,F1Mi_mean,F1Mi_std,F1Ma_mean,F1Ma_std,robust_score,delta_vs_grace
2026-04-10 19:29:46,uniform,0.7,0.7,0.5,0.6,0.8,200,0.785400,0.008000,0.786500,0.007700,0.781400,0.001900
2026-04-10 19:29:46,uniform,0.6,0.7,0.5,0.6,0.8,200,0.785400,0.008200,0.786400,0.007700,0.781300,0.001800
2026-04-10 19:29:46,uniform,0.7,0.6,0.5,0.6,0.8,200,0.780500,0.003600,0.781000,0.004300,0.778700,-0.000800
2026-04-10 19:29:46,uniform,0.5,0.7,0.5,0.6,0.8,200,0.779500,0.002800,0.779900,0.003500,0.778100,-0.001400
2026-04-10 19:29:46,uniform,0.5,0.6,0.5,0.6,0.8,200,0.776500,0.006500,0.776400,0.006800,0.773250,-0.006250
2026-04-10 19:29:46,uniform,0.6,0.6,0.5,0.6,0.8,200,0.771600,0.004800,0.773700,0.004600,0.769200,-0.010300
