timestamp,stage,method,candidate_rank,run_idx,F1Mi_mean,F1Mi_std,F1Ma_mean,F1Ma_std,robust_score,delta_vs_grace,grid_csv,params_json,notes
2026-04-10 21:00:35,top_verify,sg-gc,1,3,0.790200,0.003900,0.789300,0.002000,0.788250,0.018533,results/grid_search_sggc_pubmed_results.csv,"{""timestamp"": ""2026-04-10 20:45:36"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.5"", ""max_du_per_node"": ""14"", ""unlabeled_weight"": ""0.3"", ""sggc_refl_du_weight"": ""0.4"", ""warmup_epochs"": ""100"", ""tau"": ""0.3"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.802100"", ""F1Mi_std"": ""0.005200"", ""F1Ma_mean"": ""0.801000"", ""F1Ma_std"": ""0.006100"", ""robust_score"": ""0.799500"", ""delta_vs_grace"": ""0.024350""}",
2026-04-10 21:05:17,top_verify,sg-gc,2,1,0.794700,0.001400,0.794700,0.001900,0.794000,0.024283,results/grid_search_sggc_pubmed_results.csv,"{""timestamp"": ""2026-04-10 20:45:36"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.5"", ""max_du_per_node"": ""12"", ""unlabeled_weight"": ""0.3"", ""sggc_refl_du_weight"": ""0.4"", ""warmup_epochs"": ""100"", ""tau"": ""0.3"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.800500"", ""F1Mi_std"": ""0.002100"", ""F1Ma_mean"": ""0.800000"", ""F1Ma_std"": ""0.002500"", ""robust_score"": ""0.799450"", ""delta_vs_grace"": ""0.024300""}",
2026-04-10 21:10:14,top_verify,sg-gc,2,2,0.798600,0.004200,0.798300,0.005000,0.796500,0.026783,results/grid_search_sggc_pubmed_results.csv,"{""timestamp"": ""2026-04-10 20:45:36"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.5"", ""max_du_per_node"": ""12"", ""unlabeled_weight"": ""0.3"", ""sggc_refl_du_weight"": ""0.4"", ""warmup_epochs"": ""100"", ""tau"": ""0.3"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.800500"", ""F1Mi_std"": ""0.002100"", ""F1Ma_mean"": ""0.800000"", ""F1Ma_std"": ""0.002500"", ""robust_score"": ""0.799450"", ""delta_vs_grace"": ""0.024300""}",
2026-04-10 21:14:52,top_verify,sg-gc,2,3,0.798500,0.001300,0.797500,0.002300,0.797850,0.028133,results/grid_search_sggc_pubmed_results.csv,"{""timestamp"": ""2026-04-10 20:45:36"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.5"", ""max_du_per_node"": ""12"", ""unlabeled_weight"": ""0.3"", ""sggc_refl_du_weight"": ""0.4"", ""warmup_epochs"": ""100"", ""tau"": ""0.3"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.800500"", ""F1Mi_std"": ""0.002100"", ""F1Ma_mean"": ""0.800000"", ""F1Ma_std"": ""0.002500"", ""robust_score"": ""0.799450"", ""delta_vs_grace"": ""0.024300""}",
2026-04-10 21:18:50,top_verify,sg-gc,3,1,0.792300,0.006400,0.792100,0.006000,0.789100,0.019383,results/grid_search_sggc_pubmed_results.csv,"{""timestamp"": ""2026-04-10 20:45:36"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.7"", ""max_du_per_node"": ""12"", ""unlabeled_weight"": ""0.2"", ""sggc_refl_du_weight"": ""0.5"", ""warmup_epochs"": ""100"", ""tau"": ""0.3"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.799500"", ""F1Mi_std"": ""0.001600"", ""F1Ma_mean"": ""0.797800"", ""F1Ma_std"": ""0.002400"", ""robust_score"": ""0.798700"", ""delta_vs_grace"": ""0.023550""}",
2026-04-10 21:23:51,top_verify,sg-gc,3,2,0.784900,0.003100,0.784000,0.001600,0.783350,0.013633,results/grid_search_sggc_pubmed_results.csv,"{""timestamp"": ""2026-04-10 20:45:36"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.7"", ""max_du_per_node"": ""12"", ""unlabeled_weight"": ""0.2"", ""sggc_refl_du_weight"": ""0.5"", ""warmup_epochs"": ""100"", ""tau"": ""0.3"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.799500"", ""F1Mi_std"": ""0.001600"", ""F1Ma_mean"": ""0.797800"", ""F1Ma_std"": ""0.002400"", ""robust_score"": ""0.798700"", ""delta_vs_grace"": ""0.023550""}",
2026-04-10 21:28:19,top_verify,sg-gc,3,3,0.803200,0.007400,0.802600,0.007100,0.799500,0.029783,results/grid_search_sggc_pubmed_results.csv,"{""timestamp"": ""2026-04-10 20:45:36"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.7"", ""max_du_per_node"": ""12"", ""unlabeled_weight"": ""0.2"", ""sggc_refl_du_weight"": ""0.5"", ""warmup_epochs"": ""100"", ""tau"": ""0.3"", ""drop_edge_rate_1"": ""0.3"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.4"", ""update_interval"": ""3"", ""beta"": ""2.2"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""20"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.799500"", ""F1Mi_std"": ""0.001600"", ""F1Ma_mean"": ""0.797800"", ""F1Ma_std"": ""0.002400"", ""robust_score"": ""0.798700"", ""delta_vs_grace"": ""0.023550""}",
2026-04-10 21:28:19,summary,grace,0,,0.772267,,0.773300,,0.769717,0.000000,,"{""n_runs"": 3}",candidate #0 mean
2026-04-10 21:28:19,summary,grace,overall,,0.772267,0.000000,0.773300,0.000000,0.769717,0.000000,,"{""n_candidates"": 1, ""n_runs"": 3}",method overall mean across all candidates
2026-04-10 21:28:19,summary,sg-gr,1,,0.794400,,0.794233,,0.789483,0.019767,,"{""n_runs"": 3}",candidate #1 mean
2026-04-10 21:28:19,summary,sg-gr,2,,0.795800,,0.795467,,0.793583,0.023867,,"{""n_runs"": 3}",candidate #2 mean
2026-04-10 21:28:19,summary,sg-gr,3,,0.791300,,0.791267,,0.787583,0.017867,,"{""n_runs"": 3}",candidate #3 mean
2026-04-10 21:28:19,summary,sg-gr,overall,,0.793833,0.001880,0.793656,0.001763,0.790217,0.020500,,"{""n_candidates"": 3, ""n_runs"": 9}",method overall mean across all candidates
2026-04-10 21:28:19,summary,gca,1,,0.780567,,0.781433,,0.777967,0.008250,,"{""n_runs"": 3}",candidate #1 mean
2026-04-10 21:28:19,summary,gca,2,,0.772967,,0.774833,,0.768450,-0.001267,,"{""n_runs"": 3}",candidate #2 mean
2026-04-10 21:28:19,summary,gca,3,,0.777300,,0.778433,,0.773633,0.003917,,"{""n_runs"": 3}",candidate #3 mean
2026-04-10 21:28:19,summary,gca,overall,,0.776944,0.003113,0.778233,0.002698,0.773350,0.003633,,"{""n_candidates"": 3, ""n_runs"": 9}",method overall mean across all candidates
2026-04-10 21:28:19,summary,sg-gc,1,,0.792633,,0.792467,,0.789333,0.019617,,"{""n_runs"": 3}",candidate #1 mean
2026-04-10 21:28:19,summary,sg-gc,2,,0.797267,,0.796833,,0.796117,0.026400,,"{""n_runs"": 3}",candidate #2 mean
2026-04-10 21:28:19,summary,sg-gc,3,,0.793467,,0.792900,,0.790650,0.020933,,"{""n_runs"": 3}",candidate #3 mean
2026-04-10 21:28:19,summary,sg-gc,overall,,0.794456,0.002017,0.794067,0.001964,0.792033,0.022317,,"{""n_candidates"": 3, ""n_runs"": 9}",method overall mean across all candidates
