timestamp,gca_drop_scheme,similarity_percentile,max_du_per_node,unlabeled_weight,iflgc_refl_du_weight,warmup_epochs,tau,drop_edge_rate_1,drop_edge_rate_2,drop_feature_rate_1,drop_feature_rate_2,update_interval,beta,use_mutual_topk,corrected_ramp_epochs,gca_pr_k,F1Mi_mean,F1Mi_std,F1Ma_mean,F1Ma_std,robust_score,delta_vs_grace
2026-04-10 12:14:30,pr,99.5,12,0.3,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.840000,0.005400,0.827100,0.004900,0.837300,0.009500
2026-04-10 12:14:30,degree,99.5,14,0.3,0.6,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.839200,0.003900,0.827900,0.004100,0.837250,0.009450
2026-04-10 12:14:30,degree,99.7,14,0.3,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.839300,0.004300,0.827500,0.005200,0.837150,0.009350
2026-04-10 12:14:30,pr,99.7,12,0.3,0.5,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.839600,0.004900,0.826700,0.007300,0.837150,0.009350
2026-04-10 12:14:30,degree,99.5,14,0.2,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.840200,0.006100,0.828600,0.006700,0.837150,0.009350
2026-04-10 12:14:30,degree,99.7,14,0.3,0.6,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.840200,0.006900,0.824600,0.008600,0.836750,0.008950
2026-04-10 12:14:30,pr,99.5,12,0.2,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.841000,0.008700,0.829400,0.010500,0.836650,0.008850
2026-04-10 12:14:30,degree,99.7,12,0.3,0.4,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.836900,0.000700,0.826600,0.000900,0.836550,0.008750
2026-04-10 12:14:30,pr,99.7,14,0.2,0.6,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.841400,0.010800,0.832800,0.009600,0.836000,0.008200
2026-04-10 12:14:30,degree,99.5,12,0.3,0.4,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.837000,0.002200,0.824900,0.007700,0.835900,0.008100
2026-04-10 12:14:30,degree,99.5,14,0.3,0.4,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.841300,0.011300,0.832100,0.009300,0.835650,0.007850
2026-04-10 12:14:30,pr,99.5,14,0.2,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.838300,0.005400,0.825600,0.006500,0.835600,0.007800
2026-04-10 12:14:30,pr,99.7,14,0.3,0.4,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.839900,0.009500,0.827800,0.007100,0.835150,0.007350
2026-04-10 12:14:30,pr,99.5,14,0.3,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.838900,0.007700,0.826500,0.003400,0.835050,0.007250
2026-04-10 12:14:30,degree,99.7,12,0.3,0.6,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.836900,0.004100,0.821200,0.004600,0.834850,0.007050
2026-04-10 12:14:30,pr,99.5,12,0.3,0.6,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.839900,0.010100,0.829200,0.010200,0.834850,0.007050
2026-04-10 12:14:30,pr,99.7,12,0.3,0.4,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.836600,0.003500,0.824900,0.005400,0.834850,0.007050
2026-04-10 12:14:30,degree,99.5,14,0.2,0.5,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.839800,0.010100,0.829500,0.011400,0.834750,0.006950
2026-04-10 12:14:30,pr,99.7,14,0.3,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.836600,0.003700,0.819600,0.007700,0.834750,0.006950
2026-04-10 12:14:30,pr,99.7,12,0.2,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.837000,0.005000,0.824400,0.004200,0.834500,0.006700
2026-04-10 12:14:30,degree,99.5,14,0.2,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.837700,0.007000,0.829300,0.004500,0.834200,0.006400
2026-04-10 12:14:30,degree,99.7,12,0.2,0.5,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.839300,0.010200,0.823200,0.011700,0.834200,0.006400
2026-04-10 12:14:30,degree,99.5,12,0.3,0.5,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.837300,0.006300,0.822700,0.008400,0.834150,0.006350
2026-04-10 12:14:30,degree,99.5,12,0.2,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.833900,0.000700,0.821900,0.002900,0.833550,0.005750
2026-04-10 12:14:30,degree,99.7,14,0.2,0.5,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.834600,0.002800,0.822900,0.004100,0.833200,0.005400
2026-04-10 12:14:30,pr,99.5,14,0.2,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.835400,0.004600,0.818400,0.004400,0.833100,0.005300
2026-04-10 12:14:30,degree,99.5,12,0.2,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.834200,0.003000,0.822900,0.007000,0.832700,0.004900
2026-04-10 12:14:30,pr,99.7,12,0.2,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.835400,0.005700,0.824000,0.005200,0.832550,0.004750
2026-04-10 12:14:30,pr,99.7,14,0.3,0.5,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.834300,0.003500,0.823600,0.005000,0.832550,0.004750
2026-04-10 12:14:30,pr,99.5,14,0.3,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.836500,0.008100,0.825800,0.009600,0.832450,0.004650
2026-04-10 12:14:30,pr,99.7,14,0.2,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.834800,0.005700,0.829300,0.004000,0.831950,0.004150
2026-04-10 12:14:30,degree,99.7,12,0.3,0.5,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.835000,0.006200,0.824600,0.007300,0.831900,0.004100
2026-04-10 12:14:30,degree,99.5,14,0.3,0.5,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.833300,0.003200,0.824000,0.004300,0.831700,0.003900
2026-04-10 12:14:30,degree,99.7,12,0.2,0.4,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.834400,0.005900,0.821900,0.010000,0.831450,0.003650
2026-04-10 12:14:30,degree,99.7,14,0.3,0.5,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.834700,0.006800,0.822800,0.007500,0.831300,0.003500
2026-04-10 12:14:30,pr,99.5,14,0.3,0.4,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.833300,0.004000,0.826100,0.005100,0.831300,0.003500
2026-04-10 12:14:30,pr,99.7,12,0.2,0.5,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.833600,0.004700,0.823900,0.001800,0.831250,0.003450
2026-04-10 12:14:30,degree,99.5,14,0.3,0.5,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.832800,0.003200,0.820300,0.003400,0.831200,0.003400
2026-04-10 12:14:30,degree,99.5,12,0.3,0.5,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.835400,0.009200,0.822200,0.009500,0.830800,0.003000
2026-04-10 12:14:30,pr,99.5,12,0.3,0.5,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.836300,0.011200,0.827400,0.014400,0.830700,0.002900
2026-04-10 12:14:30,degree,99.7,12,0.3,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.832800,0.004500,0.818400,0.009600,0.830550,0.002750
2026-04-10 12:14:30,pr,99.7,12,0.2,0.4,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.834200,0.007300,0.821400,0.007400,0.830550,0.002750
2026-04-10 12:14:30,pr,99.7,14,0.2,0.5,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.832100,0.003900,0.819700,0.005000,0.830150,0.002350
2026-04-10 12:14:30,pr,99.5,14,0.2,0.5,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.834300,0.008400,0.824100,0.008100,0.830100,0.002300
2026-04-10 12:14:30,pr,99.7,12,0.2,0.5,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.832200,0.004500,0.818500,0.009700,0.829950,0.002150
2026-04-10 12:14:30,pr,99.7,12,0.3,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.833600,0.007400,0.825200,0.004700,0.829900,0.002100
2026-04-10 12:14:30,degree,99.5,12,0.2,0.4,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.834600,0.009700,0.823400,0.008700,0.829750,0.001950
2026-04-10 12:14:30,degree,99.7,12,0.3,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.835100,0.010700,0.820700,0.010700,0.829750,0.001950
2026-04-10 12:14:30,degree,99.7,14,0.2,0.6,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.835000,0.010500,0.824000,0.009800,0.829750,0.001950
2026-04-10 12:14:30,degree,99.5,14,0.2,0.4,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.832200,0.005000,0.821100,0.006400,0.829700,0.001900
2026-04-10 12:14:30,pr,99.7,14,0.2,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.834800,0.010200,0.824000,0.009600,0.829700,0.001900
2026-04-10 12:14:30,pr,99.5,12,0.2,0.5,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.831600,0.004800,0.814100,0.002900,0.829200,0.001400
2026-04-10 12:14:30,degree,99.7,12,0.3,0.5,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.830900,0.003500,0.816300,0.002100,0.829150,0.001350
2026-04-10 12:14:30,degree,99.5,12,0.3,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.831300,0.005000,0.818800,0.006100,0.828800,0.001000
2026-04-10 12:14:30,degree,99.5,12,0.2,0.6,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.832800,0.008400,0.819100,0.010600,0.828600,0.000800
2026-04-10 12:14:30,pr,99.5,12,0.3,0.4,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.829900,0.002900,0.823500,0.001300,0.828450,0.000650
2026-04-10 12:14:30,pr,99.5,14,0.2,0.4,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.833700,0.011200,0.826800,0.010600,0.828100,0.000300
2026-04-10 12:14:30,degree,99.5,14,0.3,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.831700,0.007500,0.821700,0.008800,0.827950,0.000150
2026-04-10 12:14:30,degree,99.7,12,0.2,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.828000,0.003200,0.813700,0.005500,0.826400,-0.001400
2026-04-10 12:14:30,degree,99.7,14,0.2,0.5,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.831300,0.011500,0.820500,0.008900,0.825550,-0.002250
2026-04-10 12:14:30,degree,99.7,14,0.2,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.826000,0.003700,0.812900,0.002200,0.824150,-0.003650
2026-04-10 12:14:30,pr,99.7,12,0.3,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.831100,0.014900,0.818400,0.013700,0.823650,-0.004150
2026-04-10 12:14:30,degree,99.7,14,0.3,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.828700,0.010600,0.818700,0.008000,0.823400,-0.004400
2026-04-10 12:14:30,degree,99.7,14,0.2,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.827900,0.009600,0.813000,0.009400,0.823100,-0.004700
2026-04-10 12:14:30,degree,99.7,14,0.2,0.4,80,0.4,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.828300,0.011500,0.814900,0.017200,0.822550,-0.005250
2026-04-10 12:14:30,degree,99.7,12,0.2,0.4,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.824300,0.005900,0.815100,0.008400,0.821350,-0.006450
2026-04-10 12:14:30,pr,99.5,12,0.2,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.826400,0.013600,0.815100,0.008200,0.819600,-0.008200
2026-04-10 12:14:30,pr,99.5,14,0.3,0.5,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.826600,0.016300,0.817400,0.014800,0.818450,-0.009350
2026-04-10 12:14:30,degree,99.5,14,0.3,0.6,80,0.3,0.3,0.5,0.3,0.4,3,2.2,True,20,200,0.820600,0.013600,0.807800,0.019300,0.813800,-0.014000
