timestamp,stage,dataset,method,run_idx,seed,eval_seed,num_runs,F1Mi_mean,F1Mi_std,F1Ma_mean,F1Ma_std,robust_score,robust_score_std,params_json,metric,baseline_method,target_method,test_name,n_pairs,mean_delta,median_delta,ci95_low,ci95_high,p_value,p_value_holm,p_value_paired_ttest,effect_size,effect_size_name,cohen_dz,rank_biserial,significant,notes
2026-05-22 00:47:17,run,Cora,gca,1,39789,39789,,0.826400,0.002900,0.811300,0.004900,0.824950,,"{""drop_edge_rate_1"": 0.5, ""drop_edge_rate_2"": 0.7, ""drop_feature_rate_1"": 0.4, ""drop_feature_rate_2"": 0.5, ""eval_repeats"": 3, ""eval_seed"": 39789, ""gca_drop_scheme"": ""uniform"", ""gca_pr_k"": 200, ""seed"": 39789, ""tau"": 1.0}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.830750
2026-05-22 00:47:33,run,Cora,gca,2,39790,39790,,0.816800,0.005800,0.799600,0.010300,0.813900,,"{""drop_edge_rate_1"": 0.5, ""drop_edge_rate_2"": 0.7, ""drop_feature_rate_1"": 0.4, ""drop_feature_rate_2"": 0.5, ""eval_repeats"": 3, ""eval_seed"": 39790, ""gca_drop_scheme"": ""uniform"", ""gca_pr_k"": 200, ""seed"": 39790, ""tau"": 1.0}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.830750
2026-05-22 00:47:49,run,Cora,gca,3,39791,39791,,0.817100,0.005700,0.789000,0.006100,0.814250,,"{""drop_edge_rate_1"": 0.5, ""drop_edge_rate_2"": 0.7, ""drop_feature_rate_1"": 0.4, ""drop_feature_rate_2"": 0.5, ""eval_repeats"": 3, ""eval_seed"": 39791, ""gca_drop_scheme"": ""uniform"", ""gca_pr_k"": 200, ""seed"": 39791, ""tau"": 1.0}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.830750
2026-05-22 00:48:04,run,Cora,gca,4,39792,39792,,0.821400,0.010100,0.798600,0.013300,0.816350,,"{""drop_edge_rate_1"": 0.5, ""drop_edge_rate_2"": 0.7, ""drop_feature_rate_1"": 0.4, ""drop_feature_rate_2"": 0.5, ""eval_repeats"": 3, ""eval_seed"": 39792, ""gca_drop_scheme"": ""uniform"", ""gca_pr_k"": 200, ""seed"": 39792, ""tau"": 1.0}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.830750
2026-05-22 00:48:20,run,Cora,gca,5,39793,39793,,0.820600,0.006700,0.799600,0.019300,0.817250,,"{""drop_edge_rate_1"": 0.5, ""drop_edge_rate_2"": 0.7, ""drop_feature_rate_1"": 0.4, ""drop_feature_rate_2"": 0.5, ""eval_repeats"": 3, ""eval_seed"": 39793, ""gca_drop_scheme"": ""uniform"", ""gca_pr_k"": 200, ""seed"": 39793, ""tau"": 1.0}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.830750
2026-05-22 00:48:36,run,Cora,gca,6,39794,39794,,0.834000,0.005100,0.817600,0.007300,0.831450,,"{""drop_edge_rate_1"": 0.5, ""drop_edge_rate_2"": 0.7, ""drop_feature_rate_1"": 0.4, ""drop_feature_rate_2"": 0.5, ""eval_repeats"": 3, ""eval_seed"": 39794, ""gca_drop_scheme"": ""uniform"", ""gca_pr_k"": 200, ""seed"": 39794, ""tau"": 1.0}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.830750
2026-05-22 00:48:52,run,Cora,gca,7,39795,39795,,0.822300,0.007600,0.798100,0.015100,0.818500,,"{""drop_edge_rate_1"": 0.5, ""drop_edge_rate_2"": 0.7, ""drop_feature_rate_1"": 0.4, ""drop_feature_rate_2"": 0.5, ""eval_repeats"": 3, ""eval_seed"": 39795, ""gca_drop_scheme"": ""uniform"", ""gca_pr_k"": 200, ""seed"": 39795, ""tau"": 1.0}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.830750
2026-05-22 00:49:08,run,Cora,gca,8,39796,39796,,0.819000,0.006300,0.800100,0.007200,0.815850,,"{""drop_edge_rate_1"": 0.5, ""drop_edge_rate_2"": 0.7, ""drop_feature_rate_1"": 0.4, ""drop_feature_rate_2"": 0.5, ""eval_repeats"": 3, ""eval_seed"": 39796, ""gca_drop_scheme"": ""uniform"", ""gca_pr_k"": 200, ""seed"": 39796, ""tau"": 1.0}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.830750
2026-05-22 00:49:23,run,Cora,gca,9,39797,39797,,0.830200,0.001500,0.808600,0.002900,0.829450,,"{""drop_edge_rate_1"": 0.5, ""drop_edge_rate_2"": 0.7, ""drop_feature_rate_1"": 0.4, ""drop_feature_rate_2"": 0.5, ""eval_repeats"": 3, ""eval_seed"": 39797, ""gca_drop_scheme"": ""uniform"", ""gca_pr_k"": 200, ""seed"": 39797, ""tau"": 1.0}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.830750
2026-05-22 00:49:38,run,Cora,gca,10,39798,39798,,0.833100,0.004400,0.813100,0.006200,0.830900,,"{""drop_edge_rate_1"": 0.5, ""drop_edge_rate_2"": 0.7, ""drop_feature_rate_1"": 0.4, ""drop_feature_rate_2"": 0.5, ""eval_repeats"": 3, ""eval_seed"": 39798, ""gca_drop_scheme"": ""uniform"", ""gca_pr_k"": 200, ""seed"": 39798, ""tau"": 1.0}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.830750
