timestamp,gca_drop_scheme,drop_edge_rate_1,drop_edge_rate_2,drop_feature_rate_1,drop_feature_rate_2,tau,gca_pr_k,F1Mi_mean,F1Mi_std,F1Ma_mean,F1Ma_std,robust_score,delta_vs_grace
2026-04-10 12:43:46,uniform,0.6,0.6,0.4,0.5,1.0,200,0.721800,0.001400,0.639700,0.009200,0.721100,0.006300
2026-04-10 12:43:46,uniform,0.6,0.5,0.4,0.5,1.0,200,0.719900,0.005400,0.647000,0.004800,0.717200,0.002400
2026-04-10 12:43:46,uniform,0.7,0.5,0.4,0.5,1.0,200,0.715300,0.002000,0.659700,0.011800,0.714300,-0.000500
2026-04-10 12:43:46,uniform,0.7,0.6,0.4,0.5,1.0,200,0.714700,0.001400,0.642700,0.014200,0.714000,-0.000800
2026-04-10 12:43:46,uniform,0.6,0.5,0.5,0.6,1.0,200,0.713100,0.006900,0.645800,0.004900,0.709650,-0.005150
2026-04-10 12:43:46,uniform,0.7,0.5,0.5,0.6,1.0,200,0.711100,0.008100,0.647300,0.001400,0.707050,-0.007750
2026-04-10 12:43:46,uniform,0.6,0.6,0.5,0.6,1.0,200,0.704200,0.007100,0.635400,0.020500,0.700650,-0.014150
2026-04-10 12:43:46,uniform,0.7,0.6,0.5,0.6,1.0,200,0.694900,0.003400,0.619100,0.015900,0.693200,-0.021600
