timestamp,stage,method,candidate_rank,run_idx,F1Mi_mean,F1Mi_std,F1Ma_mean,F1Ma_std,robust_score,delta_vs_grace,grid_csv,params_json,notes
2026-04-10 12:45:20,top_verify,gca,2,3,0.712300,0.004600,0.646500,0.011500,0.710000,0.005167,results/grid_search_gca_citeseer_results.csv,"{""timestamp"": ""2026-04-10 12:43:46"", ""gca_drop_scheme"": ""uniform"", ""drop_edge_rate_1"": ""0.6"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.4"", ""drop_feature_rate_2"": ""0.5"", ""tau"": ""1.0"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.719900"", ""F1Mi_std"": ""0.005400"", ""F1Ma_mean"": ""0.647000"", ""F1Ma_std"": ""0.004800"", ""robust_score"": ""0.717200"", ""delta_vs_grace"": ""0.002400""}",
2026-04-10 12:45:35,top_verify,gca,3,1,0.716500,0.010400,0.638100,0.008700,0.711300,0.006467,results/grid_search_gca_citeseer_results.csv,"{""timestamp"": ""2026-04-10 12:43:46"", ""gca_drop_scheme"": ""uniform"", ""drop_edge_rate_1"": ""0.7"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.4"", ""drop_feature_rate_2"": ""0.5"", ""tau"": ""1.0"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.715300"", ""F1Mi_std"": ""0.002000"", ""F1Ma_mean"": ""0.659700"", ""F1Ma_std"": ""0.011800"", ""robust_score"": ""0.714300"", ""delta_vs_grace"": ""-0.000500""}",
2026-04-10 12:45:51,top_verify,gca,3,2,0.721000,0.006800,0.661300,0.012300,0.717600,0.012767,results/grid_search_gca_citeseer_results.csv,"{""timestamp"": ""2026-04-10 12:43:46"", ""gca_drop_scheme"": ""uniform"", ""drop_edge_rate_1"": ""0.7"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.4"", ""drop_feature_rate_2"": ""0.5"", ""tau"": ""1.0"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.715300"", ""F1Mi_std"": ""0.002000"", ""F1Ma_mean"": ""0.659700"", ""F1Ma_std"": ""0.011800"", ""robust_score"": ""0.714300"", ""delta_vs_grace"": ""-0.000500""}",
2026-04-10 12:46:06,top_verify,gca,3,3,0.718900,0.006300,0.646500,0.014600,0.715750,0.010917,results/grid_search_gca_citeseer_results.csv,"{""timestamp"": ""2026-04-10 12:43:46"", ""gca_drop_scheme"": ""uniform"", ""drop_edge_rate_1"": ""0.7"", ""drop_edge_rate_2"": ""0.5"", ""drop_feature_rate_1"": ""0.4"", ""drop_feature_rate_2"": ""0.5"", ""tau"": ""1.0"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.715300"", ""F1Mi_std"": ""0.002000"", ""F1Ma_mean"": ""0.659700"", ""F1Ma_std"": ""0.011800"", ""robust_score"": ""0.714300"", ""delta_vs_grace"": ""-0.000500""}",
2026-04-10 13:05:59,top_verify,sg-gc,1,1,0.700200,0.005900,0.653400,0.007900,0.697250,-0.007583,results/grid_search_sggc_citeseer_results.csv,"{""timestamp"": ""2026-04-10 13:05:40"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.5"", ""max_du_per_node"": ""8"", ""unlabeled_weight"": ""0.3"", ""sggc_refl_du_weight"": ""0.6"", ""warmup_epochs"": ""80"", ""tau"": ""0.9"", ""drop_edge_rate_1"": ""0.2"", ""drop_edge_rate_2"": ""0.0"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.2"", ""update_interval"": ""3"", ""beta"": ""2.5"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""30"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.726700"", ""F1Mi_std"": ""0.004100"", ""F1Ma_mean"": ""0.664200"", ""F1Ma_std"": ""0.011700"", ""robust_score"": ""0.724650"", ""delta_vs_grace"": ""0.015000""}",
2026-04-10 13:06:16,top_verify,sg-gc,1,2,0.720800,0.006700,0.660600,0.015500,0.717450,0.012617,results/grid_search_sggc_citeseer_results.csv,"{""timestamp"": ""2026-04-10 13:05:40"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.5"", ""max_du_per_node"": ""8"", ""unlabeled_weight"": ""0.3"", ""sggc_refl_du_weight"": ""0.6"", ""warmup_epochs"": ""80"", ""tau"": ""0.9"", ""drop_edge_rate_1"": ""0.2"", ""drop_edge_rate_2"": ""0.0"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.2"", ""update_interval"": ""3"", ""beta"": ""2.5"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""30"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.726700"", ""F1Mi_std"": ""0.004100"", ""F1Ma_mean"": ""0.664200"", ""F1Ma_std"": ""0.011700"", ""robust_score"": ""0.724650"", ""delta_vs_grace"": ""0.015000""}",
2026-04-10 13:06:34,top_verify,sg-gc,1,3,0.713300,0.003000,0.654500,0.012600,0.711800,0.006967,results/grid_search_sggc_citeseer_results.csv,"{""timestamp"": ""2026-04-10 13:05:40"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.5"", ""max_du_per_node"": ""8"", ""unlabeled_weight"": ""0.3"", ""sggc_refl_du_weight"": ""0.6"", ""warmup_epochs"": ""80"", ""tau"": ""0.9"", ""drop_edge_rate_1"": ""0.2"", ""drop_edge_rate_2"": ""0.0"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.2"", ""update_interval"": ""3"", ""beta"": ""2.5"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""30"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.726700"", ""F1Mi_std"": ""0.004100"", ""F1Ma_mean"": ""0.664200"", ""F1Ma_std"": ""0.011700"", ""robust_score"": ""0.724650"", ""delta_vs_grace"": ""0.015000""}",
2026-04-10 13:06:52,top_verify,sg-gc,2,1,0.717900,0.008700,0.652500,0.006600,0.713550,0.008717,results/grid_search_sggc_citeseer_results.csv,"{""timestamp"": ""2026-04-10 13:05:40"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.3"", ""max_du_per_node"": ""10"", ""unlabeled_weight"": ""0.4"", ""sggc_refl_du_weight"": ""0.5"", ""warmup_epochs"": ""80"", ""tau"": ""0.7"", ""drop_edge_rate_1"": ""0.2"", ""drop_edge_rate_2"": ""0.0"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.2"", ""update_interval"": ""3"", ""beta"": ""2.5"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""30"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.726300"", ""F1Mi_std"": ""0.005500"", ""F1Ma_mean"": ""0.657200"", ""F1Ma_std"": ""0.006000"", ""robust_score"": ""0.723550"", ""delta_vs_grace"": ""0.013900""}",
2026-04-10 13:07:10,top_verify,sg-gc,2,2,0.723300,0.007700,0.646900,0.006000,0.719450,0.014617,results/grid_search_sggc_citeseer_results.csv,"{""timestamp"": ""2026-04-10 13:05:40"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.3"", ""max_du_per_node"": ""10"", ""unlabeled_weight"": ""0.4"", ""sggc_refl_du_weight"": ""0.5"", ""warmup_epochs"": ""80"", ""tau"": ""0.7"", ""drop_edge_rate_1"": ""0.2"", ""drop_edge_rate_2"": ""0.0"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.2"", ""update_interval"": ""3"", ""beta"": ""2.5"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""30"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.726300"", ""F1Mi_std"": ""0.005500"", ""F1Ma_mean"": ""0.657200"", ""F1Ma_std"": ""0.006000"", ""robust_score"": ""0.723550"", ""delta_vs_grace"": ""0.013900""}",
2026-04-10 13:07:28,top_verify,sg-gc,2,3,0.710700,0.009000,0.654300,0.006400,0.706200,0.001367,results/grid_search_sggc_citeseer_results.csv,"{""timestamp"": ""2026-04-10 13:05:40"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.3"", ""max_du_per_node"": ""10"", ""unlabeled_weight"": ""0.4"", ""sggc_refl_du_weight"": ""0.5"", ""warmup_epochs"": ""80"", ""tau"": ""0.7"", ""drop_edge_rate_1"": ""0.2"", ""drop_edge_rate_2"": ""0.0"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.2"", ""update_interval"": ""3"", ""beta"": ""2.5"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""30"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.726300"", ""F1Mi_std"": ""0.005500"", ""F1Ma_mean"": ""0.657200"", ""F1Ma_std"": ""0.006000"", ""robust_score"": ""0.723550"", ""delta_vs_grace"": ""0.013900""}",
